stop,direction,time,average,sd,dist,param
Galgenwaard,1,720,10.333333333333334,3.348813247496038,pareto,(0.9222947916875621  -1.2489389747371713  1.248938973451006)
Galgenwaard,1,735,9.666666666666666,2.985430085061915,lognorm,(7.684862829407926  -6.256405512324156e-26  2.74278300530018)
Galgenwaard,1,750,8.0,3.307479485096943,lognorm,(5.625936721775496  -3.7116195912796265e-15  0.040441520353964006)
Galgenwaard,1,765,10.238095238095237,2.9286975211822455,gamma,(0.40883499086088915  -2.871014906427477e-29  5.680907688114389)
Galgenwaard,1,780,6.238095238095238,2.082297988348618,gamma,(0.5402119321531056  -3.374365245839443e-28  1.8063354358122912)
Galgenwaard,1,795,5.714285714285714,1.8453740556877367,gamma,(0.3345672294052031  -1.4519437551070756e-27  1.2272258785563754)
Galgenwaard,1,810,5.666666666666667,1.8159303110576188,gamma,(0.5982786365327482  -1.0950080135231129e-26  1.4031851440147882)
Galgenwaard,1,825,6.380952380952381,1.9701587146667692,lognorm,(5.642030424440593  -9.85963179146943e-15  0.6655500748768647)
Galgenwaard,1,840,3.761904761904762,2.0811227530257472,lognorm,(8.36293296720692  -6.428191918555682e-24  0.16516825102094995)
Galgenwaard,1,855,3.8095238095238093,1.65772247932709,gamma,(0.15881274091875214  -2.3366505210003754e-29  1.670826568463741)
Galgenwaard,1,870,3.6666666666666665,1.2680958051664195,gamma,(0.571039396750658  -2.227607375256475e-28  0.9657722701361311)
Galgenwaard,1,885,4.095238095238095,1.7211780059558468,gamma,(0.26512695443994516  -3.0991116715713627e-28  1.4791580349861793)
Galgenwaard,1,900,4.9523809523809526,2.3127868007238592,pareto,(1.443865500111821  -0.32233942824361056  0.3223394148546773)
Galgenwaard,1,915,4.380952380952381,1.6286039976366584,gamma,(0.08587376084508899  -1.3591710111852287e-30  6.089952825378592)
Galgenwaard,1,930,3.3333333333333335,1.5855990331055676,gamma,(0.3450167732691882  -2.376171522646225e-30  1.6116966569147388)
Galgenwaard,1,945,4.190476190476191,1.4586176306195275,gamma,(0.16276801985200517  -4.7725453917812875e-30  1.4206639201180686)
Galgenwaard,1,960,4.428571428571429,1.3680746951933478,pareto,(0.18770031521670966  -0.0008782932861749089  0.0003279571462278454)
Galgenwaard,1,975,4.571428571428571,1.9194297398747862,gamma,(0.5106413805728907  -9.451820974088516e-28  1.800992846293473)
Galgenwaard,1,990,5.380952380952381,1.7504696924380452,gamma,(0.4701581088568224  -1.1832362281815327e-29  3.1435780661347015)
Galgenwaard,1,1005,5.142857142857143,1.7033521217599799,lognorm,(4.2854747907694986  -3.3177884629296723e-13  3.109080233165911e-05)
Galgenwaard,1,1020,5.0,2.4494897427831783,gamma,(0.17361572653724772  -1.2751873820337722e-28  2.576670951417844)
Galgenwaard,1,1035,8.333333333333334,2.913409589314538,gamma,(0.5808002737827644  -3.458335906171467e-29  3.0494574800991705)
Galgenwaard,1,1050,4.714285714285714,2.666124567825252,gamma,(0.6368854359426083  -2.9807311136667584e-29  1.8199500687316197)
Galgenwaard,1,1065,6.842105263157895,4.152855899403701,lognorm,(7.548445006623827  -4.496912608126777e-25  2.5848228258870654)
Galgenwaard,1,1080,5.7,5.978118702886925,gamma,(0.2866461471157953  -6.832424883676847e-28  1.540857834801579)
Galgenwaard,1,1095,4.631578947368421,4.9,lognorm,(4.402970435249747  -2.741835716007818e-11  0.007203024116200005)
Galgenwaard,1,1110,5.7894736842105265,4.650197697339181,expon,(0.0  3.9285714285714284)
Galgenwaard,1,1125,6.947368421052632,3.713532358906431,gamma,(0.7953992025052845  -6.739053270368212e-29  4.300301317882935)
Galgenwaard,1,1140,2.9444444444444446,1.5869661428214334,gamma,(0.8012361732218878  -5.246495196873387e-23  2.0578195791219347)
Galgenwaard,1,1155,2.3333333333333335,1.7997584378973221,lognorm,(0.5870291213953601  -0.6574509884091644  2.006784196926966)
Galgenwaard,1,1170,2.2941176470588234,1.5082618476808298,uniform,(0.0  4.0)
Galgenwaard,1,1185,2.6315789473684212,2.69214023550391,gamma,(0.2275632935834381  -1.6845851512906732e-25  6.316469825355059)
Galgenwaard,1,1200,1.75,2.2213082915965963,gamma,(0.23183838408872748  -8.196326871633415e-29  2.0181573511165722)
Galgenwaard,1,1215,2.2,2.30788123383195,gamma,(0.7051651065261472  -9.133625810829971e-27  2.7555701908134758)
Galgenwaard,1,1230,1.4210526315789473,1.5024346712987118,gamma,(0.36153408665393694  -4.1448966327242144e-27  1.4935820603758978)
Galgenwaard,1,1245,1.2,1.2363540870525032,gamma,(0.7049424198206109  -9.083683560258835e-28  0.8546265397390492)
Galgenwaard,1,1260,1.7,2.515216847405743,gamma,(0.5169211204002095  -5.202057321776714e-28  2.5235416892400533)
Kromme Rijn,0,375,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
Kromme Rijn,0,390,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
Kromme Rijn,0,405,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
Kromme Rijn,0,420,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
Kromme Rijn,0,435,0.1,0.199914947901746,gamma,(0.2861792690310254  -6.773698310558748e-30  0.5687646851413148)
Kromme Rijn,0,450,0.2,0.2577130964857056,gamma,(0.5425505594143405  -9.374961126660438e-30  0.5196114417260299)
Kromme Rijn,0,465,0.35,0.30216609311120096,gamma,(0.12048818692730459  -5.440021874016275e-30  1.090714971411153)
Kromme Rijn,0,480,0.65,0.4055052697678833,gamma,(0.24398161110601657  -3.7707107014537377e-28  0.30850411940634204)
Kromme Rijn,0,495,1.05,0.7670156855449733,pareto,(4.425906390150798  -0.602905346877668  0.602905346765702)
Kromme Rijn,0,510,2.55,2.0213891228593237,gamma,(0.168151786584873  -3.891924408234386e-28  1.5376370080969548)
Kromme Rijn,0,525,2.1578947368421053,1.4326246099385243,lognorm,(2.14829398585057  -9.588992252094885e-06  0.0009657604315228923)
Kromme Rijn,0,540,1.45,0.7692279972230026,pareto,(0.4669539427023124  -0.007427351294540863  0.003228325609246828)
Kromme Rijn,0,555,0.9047619047619048,0.6315004010602332,gamma,(0.5021913909447747  -6.395493565854176e-30  1.3257590304332942)
Kromme Rijn,0,570,0.38095238095238093,0.33108214179472834,gamma,(0.1605764288083073  -5.9095490114158654e-30  0.5319713908733866)
Kromme Rijn,0,585,0.7142857142857143,0.439662247564001,gamma,(0.10256955492782041  -1.0611463218165143e-30  0.49341356681413306)
Kromme Rijn,0,600,0.8571428571428571,0.47667094506946583,gamma,(0.6192584413952815  -8.927857308459306e-29  0.2037991246104285)
Kromme Rijn,0,615,0.8095238095238095,0.520613341517599,gamma,(0.12789866611232004  -3.6951113141717933e-29  0.567296916120652)
Kromme Rijn,0,630,1.8095238095238095,0.801679887917018,gamma,(0.338180678949549  -7.739253573439512e-28  0.7538055446953794)
Kromme Rijn,0,645,1.7619047619047619,0.9990118032173171,gamma,(0.563130172320228  -7.906168126490439e-31  1.4026449446377613)
Kromme Rijn,0,660,0.9523809523809523,0.5867605558673425,gamma,(0.12620829315461513  -1.972814269582292e-31  1.25366281092924)
Kromme Rijn,0,675,0.35,0.3515299559368779,gamma,(0.47699841714820923  -9.603855301001721e-30  0.7569942029850754)
Kromme Rijn,0,690,0.47619047619047616,0.38659057046257483,expon,(0.0  0.1388888888888889)
Kromme Rijn,0,705,0.9523809523809523,0.7080224688273032,pareto,(5.370107981727006  -0.4744170795918676  0.4744170795137333)
Kromme Rijn,0,720,1.3333333333333333,0.703223073928743,gamma,(0.21042272659290173  -1.8860323877622212e-29  0.7991783647773056)
