datum,ritnummer,haltenaam,haltevolgorde,aantal uitstappers,aantal instappers,time,passenger_count,percentage_out
29-9-2017,1003,UMC,7,14,0,395,0,0
29-9-2017,1003,WKZ,8,3,0,397,0,0
1-9-2017,1004,WKZ,0,0,0,389,0,0
1-9-2017,1004,UMC,1,0,0,390,0,0
1-9-2017,1004,Heidelberglaan,2,0,2,392,0,0
1-9-2017,1004,Padualaan,3,0,0,393,2,0.0
1-9-2017,1004,Kromme Rijn,4,0,0,394,2,0.0
1-9-2017,1004,Galgenwaard,5,0,2,397,2,0.0
1-9-2017,1004,Vaartsche Rijn,7,0,1,400,4,0.0
1-9-2017,1004,Centraal Station,8,5,0,403,5,1.0
4-9-2017,1004,WKZ,0,0,0,389,0,0
4-9-2017,1004,UMC,1,0,0,391,0,0
4-9-2017,1004,Heidelberglaan,2,0,2,392,0,0
4-9-2017,1004,Padualaan,3,0,0,394,2,0.0
4-9-2017,1004,Kromme Rijn,4,0,0,396,2,0.0
4-9-2017,1004,Galgenwaard,5,0,3,398,2,0.0
4-9-2017,1004,Vaartsche Rijn,7,0,2,401,5,0.0
4-9-2017,1004,Centraal Station,8,6,0,405,7,0.8571428571428571
5-9-2017,1004,WKZ,0,0,0,390,0,0
5-9-2017,1004,UMC,1,0,1,392,0,0
5-9-2017,1004,Heidelberglaan,2,0,1,393,1,0.0
5-9-2017,1004,Padualaan,3,0,0,394,2,0.0
5-9-2017,1004,Kromme Rijn,4,0,0,395,2,0.0
5-9-2017,1004,Galgenwaard,5,0,1,397,2,0.0
5-9-2017,1004,Vaartsche Rijn,7,1,3,399,3,0.3333333333333333
5-9-2017,1004,Centraal Station,8,4,0,403,5,0.8
7-9-2017,1004,WKZ,0,0,0,390,0,0
7-9-2017,1004,UMC,1,0,1,392,0,0
7-9-2017,1004,Heidelberglaan,2,0,3,393,1,0.0
7-9-2017,1004,Padualaan,3,0,0,394,4,0.0
7-9-2017,1004,Kromme Rijn,4,0,0,395,4,0.0
7-9-2017,1004,Galgenwaard,5,0,1,397,4,0.0
7-9-2017,1004,Vaartsche Rijn,7,1,4,401,5,0.2
7-9-2017,1004,Centraal Station,8,6,0,405,8,0.75
8-9-2017,1004,WKZ,0,0,0,389,0,0
8-9-2017,1004,UMC,1,0,0,391,0,0
8-9-2017,1004,Heidelberglaan,2,0,3,392,0,0
8-9-2017,1004,Padualaan,3,0,0,394,3,0.0
8-9-2017,1004,Kromme Rijn,4,0,0,396,3,0.0
8-9-2017,1004,Galgenwaard,5,1,2,399,3,0.3333333333333333
8-9-2017,1004,Vaartsche Rijn,7,0,5,401,4,0.0
8-9-2017,1004,Centraal Station,8,6,0,405,9,0.6666666666666666
11-9-2017,1004,WKZ,0,0,0,389,0,0
11-9-2017,1004,UMC,1,0,0,391,0,0
11-9-2017,1004,Heidelberglaan,2,0,1,392,0,0
11-9-2017,1004,Padualaan,3,0,0,393,1,0.0
11-9-2017,1004,Kromme Rijn,4,0,1,395,1,0.0
11-9-2017,1004,Galgenwaard,5,0,2,397,2,0.0
11-9-2017,1004,Vaartsche Rijn,7,0,7,399,4,0.0
11-9-2017,1004,Centraal Station,8,6,0,403,11,0.5454545454545454
12-9-2017,1004,WKZ,0,0,0,388,0,0
12-9-2017,1004,UMC,1,0,0,390,0,0
12-9-2017,1004,Heidelberglaan,2,0,4,391,0,0
12-9-2017,1004,Padualaan,3,0,0,393,4,0.0
12-9-2017,1004,Kromme Rijn,4,0,0,394,4,0.0
12-9-2017,1004,Galgenwaard,5,0,1,397,4,0.0
12-9-2017,1004,Vaartsche Rijn,7,0,7,399,5,0.0
12-9-2017,1004,Centraal Station,8,6,0,403,12,0.5
13-9-2017,1004,WKZ,0,0,0,389,0,0
13-9-2017,1004,UMC,1,0,0,391,0,0
13-9-2017,1004,Heidelberglaan,2,0,3,392,0,0
13-9-2017,1004,Padualaan,3,0,0,394,3,0.0
13-9-2017,1004,Kromme Rijn,4,0,0,395,3,0.0
13-9-2017,1004,Galgenwaard,5,0,1,397,3,0.0
13-9-2017,1004,Vaartsche Rijn,7,0,10,400,4,0.0
13-9-2017,1004,Centraal Station,8,8,0,404,14,0.5714285714285714
14-9-2017,1004,WKZ,0,0,0,389,0,0
14-9-2017,1004,UMC,1,0,1,391,0,0
14-9-2017,1004,Heidelberglaan,2,0,2,392,1,0.0
14-9-2017,1004,Padualaan,3,0,0,394,3,0.0
14-9-2017,1004,Kromme Rijn,4,0,0,395,3,0.0
14-9-2017,1004,Galgenwaard,5,0,0,398,3,0.0
14-9-2017,1004,Vaartsche Rijn,7,1,11,400,3,0.3333333333333333
14-9-2017,1004,Centraal Station,8,4,0,404,13,0.3076923076923077
18-9-2017,1004,WKZ,0,0,0,391,0,0
18-9-2017,1004,UMC,1,0,0,392,0,0
18-9-2017,1004,Heidelberglaan,2,0,3,393,0,0
18-9-2017,1004,Padualaan,3,0,0,395,3,0.0
18-9-2017,1004,Kromme Rijn,4,0,0,396,3,0.0
18-9-2017,1004,Galgenwaard,5,0,1,398,3,0.0
18-9-2017,1004,Vaartsche Rijn,7,0,11,400,4,0.0
18-9-2017,1004,Centraal Station,8,6,0,404,15,0.4
19-9-2017,1004,WKZ,0,0,0,387,0,0
19-9-2017,1004,UMC,1,0,0,389,0,0
19-9-2017,1004,Heidelberglaan,2,0,3,390,0,0
19-9-2017,1004,Padualaan,3,0,0,391,3,0.0
19-9-2017,1004,Kromme Rijn,4,0,0,393,3,0.0
19-9-2017,1004,Galgenwaard,5,0,0,394,3,0.0
19-9-2017,1004,Vaartsche Rijn,7,0,11,397,3,0.0
19-9-2017,1004,Centraal Station,8,3,0,400,14,0.21428571428571427
20-9-2017,1004,WKZ,0,0,0,390,0,0
20-9-2017,1004,UMC,1,0,0,392,0,0
20-9-2017,1004,Heidelberglaan,2,0,3,393,0,0
20-9-2017,1004,Padualaan,3,0,0,395,3,0.0
20-9-2017,1004,Kromme Rijn,4,0,1,397,3,0.0
20-9-2017,1004,Galgenwaard,5,0,2,400,4,0.0
20-9-2017,1004,Vaartsche Rijn,7,1,15,403,6,0.16666666666666666
20-9-2017,1004,Centraal Station,8,9,0,407,20,0.45
21-9-2017,1004,WKZ,0,0,0,389,0,0
21-9-2017,1004,UMC,1,0,0,391,0,0
21-9-2017,1004,Heidelberglaan,2,0,3,392,0,0
21-9-2017,1004,Padualaan,3,0,0,393,3,0.0
21-9-2017,1004,Kromme Rijn,4,0,0,395,3,0.0
21-9-2017,1004,Galgenwaard,5,0,1,397,3,0.0
21-9-2017,1004,Vaartsche Rijn,7,1,17,400,4,0.25
21-9-2017,1004,Centraal Station,8,6,0,403,20,0.3
22-9-2017,1004,WKZ,0,0,0,389,0,0
22-9-2017,1004,UMC,1,0,0,390,0,0
22-9-2017,1004,Heidelberglaan,2,0,2,392,0,0
22-9-2017,1004,Padualaan,3,0,0,394,2,0.0
22-9-2017,1004,Kromme Rijn,4,0,0,395,2,0.0
22-9-2017,1004,Galgenwaard,5,0,1,398,2,0.0
22-9-2017,1004,Vaartsche Rijn,7,1,19,400,3,0.3333333333333333
22-9-2017,1004,Centraal Station,8,6,0,404,21,0.2857142857142857
25-9-2017,1004,WKZ,0,0,0,390,0,0
25-9-2017,1004,UMC,1,0,0,391,0,0
25-9-2017,1004,Heidelberglaan,2,0,2,394,0,0
25-9-2017,1004,Padualaan,3,0,0,395,2,0.0
25-9-2017,1004,Kromme Rijn,4,0,0,397,2,0.0
25-9-2017,1004,Galgenwaard,5,0,4,399,2,0.0
25-9-2017,1004,Vaartsche Rijn,7,1,23,402,6,0.16666666666666666
25-9-2017,1004,Centraal Station,8,10,0,406,28,0.35714285714285715
27-9-2017,1004,WKZ,0,0,0,389,0,0
27-9-2017,1004,UMC,1,0,0,390,0,0
27-9-2017,1004,Heidelberglaan,2,0,4,391,0,0
27-9-2017,1004,Padualaan,3,0,0,393,4,0.0
27-9-2017,1004,Kromme Rijn,4,0,0,394,4,0.0
27-9-2017,1004,Galgenwaard,5,0,2,396,4,0.0
27-9-2017,1004,Vaartsche Rijn,7,1,21,398,6,0.16666666666666666
27-9-2017,1004,Centraal Station,8,7,0,402,26,0.2692307692307692
28-9-2017,1004,WKZ,0,0,0,389,0,0
28-9-2017,1004,UMC,1,0,0,391,0,0
28-9-2017,1004,Heidelberglaan,2,0,2,392,0,0
28-9-2017,1004,Padualaan,3,0,0,393,2,0.0
28-9-2017,1004,Kromme Rijn,4,0,0,395,2,0.0
28-9-2017,1004,Galgenwaard,5,0,2,397,2,0.0
28-9-2017,1004,Vaartsche Rijn,7,1,25,400,4,0.25
28-9-2017,1004,Centraal Station,8,9,0,404,28,0.32142857142857145
29-9-2017,1004,WKZ,0,0,1,389,0,0
29-9-2017,1004,UMC,1,0,0,391,1,0.0
29-9-2017,1004,Heidelberglaan,2,0,0,393,1,0.0
29-9-2017,1004,Padualaan,3,0,0,394,1,0.0
29-9-2017,1004,Kromme Rijn,4,0,1,396,1,0.0
29-9-2017,1004,Galgenwaard,5,0,2,399,2,0.0
29-9-2017,1004,Vaartsche Rijn,7,1,23,402,4,0.25
29-9-2017,1004,Centraal Station,8,5,0,406,26,0.19230769230769232
4-9-2017,1005,Centraal Station,0,0,24,391,0,0
4-9-2017,1005,Vaartsche Rijn,1,3,0,397,24,0.125
4-9-2017,1005,Galgenwaard,3,3,0,401,21,0.14285714285714285
4-9-2017,1005,Kromme Rijn,4,1,0,403,18,0.05555555555555555
4-9-2017,1005,Padualaan,5,2,0,404,17,0.11764705882352941
4-9-2017,1005,Heidelberglaan,6,6,0,406,15,0.4
4-9-2017,1005,UMC,7,6,0,407,9,0.6666666666666666
4-9-2017,1005,WKZ,8,1,0,409,3,0.3333333333333333
5-9-2017,1005,Centraal Station,0,0,27,391,0,0
5-9-2017,1005,Vaartsche Rijn,1,9,2,396,27,0.3333333333333333
5-9-2017,1005,Galgenwaard,3,5,0,399,20,0.25
5-9-2017,1005,Kromme Rijn,4,2,0,401,15,0.13333333333333333
5-9-2017,1005,Padualaan,5,1,0,402,13,0.07692307692307693
5-9-2017,1005,Heidelberglaan,6,5,0,404,12,0.4166666666666667
5-9-2017,1005,UMC,7,7,0,406,7,1.0
5-9-2017,1005,WKZ,8,2,0,407,0,0
6-9-2017,1005,Centraal Station,0,0,19,391,0,0
6-9-2017,1005,Vaartsche Rijn,1,16,3,396,19,0.8421052631578947
6-9-2017,1005,Galgenwaard,3,4,0,399,6,0.6666666666666666
6-9-2017,1005,Kromme Rijn,4,1,0,401,2,0.5
6-9-2017,1005,Padualaan,5,1,0,402,1,1.0
6-9-2017,1005,Heidelberglaan,6,6,0,404,0,0
6-9-2017,1005,UMC,7,4,0,405,0,0
6-9-2017,1005,WKZ,8,0,0,407,0,0
7-9-2017,1005,Centraal Station,0,0,17,391,0,0
7-9-2017,1005,Vaartsche Rijn,1,20,3,397,17,1.1764705882352942
7-9-2017,1005,Galgenwaard,3,0,0,399,0,0
7-9-2017,1005,Kromme Rijn,4,0,0,401,0,0
7-9-2017,1005,Padualaan,5,1,0,402,0,0
7-9-2017,1005,Heidelberglaan,6,9,0,404,0,0
7-9-2017,1005,UMC,7,3,0,405,0,0
7-9-2017,1005,WKZ,8,1,0,407,0,0
8-9-2017,1005,Centraal Station,0,0,17,391,0,0
8-9-2017,1005,Vaartsche Rijn,1,24,3,395,17,1.411764705882353
8-9-2017,1005,Galgenwaard,3,1,0,398,0,0
8-9-2017,1005,Kromme Rijn,4,0,0,400,0,0
8-9-2017,1005,Padualaan,5,0,0,402,0,0
8-9-2017,1005,Heidelberglaan,6,7,0,403,0,0
8-9-2017,1005,UMC,7,7,0,405,0,0
8-9-2017,1005,WKZ,8,1,0,406,0,0
11-9-2017,1005,Centraal Station,0,0,23,392,0,0
11-9-2017,1005,Vaartsche Rijn,1,27,4,399,23,1.173913043478261
11-9-2017,1005,Galgenwaard,3,3,0,401,0,0
11-9-2017,1005,Kromme Rijn,4,0,0,403,0,0
11-9-2017,1005,Padualaan,5,1,0,405,0,0
11-9-2017,1005,Heidelberglaan,6,5,0,406,0,0
11-9-2017,1005,UMC,7,8,0,408,0,0
11-9-2017,1005,WKZ,8,1,0,410,0,0
12-9-2017,1005,Centraal Station,0,0,21,391,0,0
12-9-2017,1005,Vaartsche Rijn,1,34,5,397,21,1.619047619047619
12-9-2017,1005,Galgenwaard,3,8,0,400,0,0
12-9-2017,1005,Kromme Rijn,4,1,0,401,0,0
12-9-2017,1005,Padualaan,5,1,0,403,0,0
12-9-2017,1005,Heidelberglaan,6,5,0,405,0,0
12-9-2017,1005,UMC,7,5,0,406,0,0
12-9-2017,1005,WKZ,8,0,0,408,0,0
13-9-2017,1005,Centraal Station,0,0,13,391,0,0
13-9-2017,1005,Vaartsche Rijn,1,37,6,396,13,2.8461538461538463
13-9-2017,1005,Galgenwaard,3,1,0,400,0,0
13-9-2017,1005,Kromme Rijn,4,1,0,401,0,0
13-9-2017,1005,Padualaan,5,1,0,403,0,0
13-9-2017,1005,Heidelberglaan,6,3,0,404,0,0
13-9-2017,1005,UMC,7,5,0,405,0,0
13-9-2017,1005,WKZ,8,0,0,407,0,0
14-9-2017,1005,Centraal Station,0,0,15,390,0,0
14-9-2017,1005,Vaartsche Rijn,1,41,7,395,15,2.7333333333333334
14-9-2017,1005,Galgenwaard,3,2,0,398,0,0
14-9-2017,1005,Kromme Rijn,4,0,0,399,0,0
14-9-2017,1005,Padualaan,5,1,0,400,0,0
14-9-2017,1005,Heidelberglaan,6,5,0,402,0,0
14-9-2017,1005,UMC,7,6,0,403,0,0
14-9-2017,1005,WKZ,8,0,0,405,0,0
15-9-2017,1005,Centraal Station,0,0,17,390,0,0
15-9-2017,1005,Vaartsche Rijn,1,44,8,396,17,2.588235294117647
15-9-2017,1005,Galgenwaard,3,0,0,399,0,0
15-9-2017,1005,Kromme Rijn,4,0,0,401,0,0
15-9-2017,1005,Padualaan,5,0,0,402,0,0
15-9-2017,1005,Heidelberglaan,6,5,0,404,0,0
15-9-2017,1005,UMC,7,9,0,405,0,0
15-9-2017,1005,WKZ,8,0,0,406,0,0
18-9-2017,1005,Centraal Station,0,0,21,391,0,0
18-9-2017,1005,Vaartsche Rijn,1,50,9,396,21,2.380952380952381
18-9-2017,1005,Galgenwaard,3,4,1,398,0,0
18-9-2017,1005,Kromme Rijn,4,0,0,400,0,0
18-9-2017,1005,Padualaan,5,0,0,401,0,0
18-9-2017,1005,Heidelberglaan,6,7,0,403,0,0
18-9-2017,1005,UMC,7,8,0,404,0,0
18-9-2017,1005,WKZ,8,0,0,405,0,0
19-9-2017,1005,Centraal Station,0,0,0,391,0,0
19-9-2017,1005,Vaartsche Rijn,1,54,11,396,0,0
19-9-2017,1005,Galgenwaard,3,0,1,398,0,0
19-9-2017,1005,Kromme Rijn,4,0,0,400,1,0.0
19-9-2017,1005,Padualaan,5,0,0,402,1,0.0
19-9-2017,1005,Heidelberglaan,6,1,0,404,1,1.0
19-9-2017,1005,UMC,7,1,0,405,0,0
19-9-2017,1005,WKZ,8,0,0,406,0,0
20-9-2017,1005,Centraal Station,0,0,26,390,0,0
20-9-2017,1005,Vaartsche Rijn,1,55,11,397,26,2.1153846153846154
20-9-2017,1005,Galgenwaard,3,2,1,399,0,0
20-9-2017,1005,Kromme Rijn,4,0,0,401,0,0
20-9-2017,1005,Padualaan,5,6,0,404,0,0
20-9-2017,1005,Heidelberglaan,6,9,0,405,0,0
20-9-2017,1005,UMC,7,7,0,407,0,0
20-9-2017,1005,WKZ,8,0,0,408,0,0
21-9-2017,1005,Centraal Station,0,0,20,391,0,0
21-9-2017,1005,Vaartsche Rijn,1,60,13,396,20,3.0
21-9-2017,1005,Galgenwaard,3,0,0,399,0,0
21-9-2017,1005,Kromme Rijn,4,1,0,401,0,0
21-9-2017,1005,Padualaan,5,0,0,403,0,0
21-9-2017,1005,Heidelberglaan,6,6,0,404,0,0
21-9-2017,1005,UMC,7,10,0,405,0,0
21-9-2017,1005,WKZ,8,1,0,407,0,0
22-9-2017,1005,Centraal Station,0,0,17,391,0,0
22-9-2017,1005,Vaartsche Rijn,1,62,14,397,17,3.6470588235294117
22-9-2017,1005,Galgenwaard,3,1,0,399,0,0
22-9-2017,1005,Kromme Rijn,4,0,0,400,0,0
22-9-2017,1005,Padualaan,5,0,0,402,0,0
22-9-2017,1005,Heidelberglaan,6,5,0,403,0,0
22-9-2017,1005,UMC,7,7,0,404,0,0
22-9-2017,1005,WKZ,8,0,0,405,0,0
25-9-2017,1005,Centraal Station,0,0,21,391,0,0
25-9-2017,1005,Vaartsche Rijn,1,68,14,396,21,3.238095238095238
25-9-2017,1005,Galgenwaard,3,4,0,399,0,0
25-9-2017,1005,Kromme Rijn,4,5,0,400,0,0
25-9-2017,1005,Padualaan,5,2,0,402,0,0
25-9-2017,1005,Heidelberglaan,6,1,0,404,0,0
25-9-2017,1005,UMC,7,7,0,405,0,0
25-9-2017,1005,WKZ,8,0,0,406,0,0
27-9-2017,1005,Centraal Station,0,0,20,390,0,0
27-9-2017,1005,Vaartsche Rijn,1,71,16,396,20,3.55
27-9-2017,1005,Galgenwaard,3,3,1,399,0,0
27-9-2017,1005,Kromme Rijn,4,1,0,403,0,0
27-9-2017,1005,Padualaan,5,1,0,405,0,0
27-9-2017,1005,Heidelberglaan,6,6,0,406,0,0
27-9-2017,1005,UMC,7,10,0,408,0,0
27-9-2017,1005,WKZ,8,0,0,409,0,0
28-9-2017,1005,Centraal Station,0,0,59,390,0,0
28-9-2017,1005,Vaartsche Rijn,1,73,17,395,59,1.2372881355932204
28-9-2017,1005,Galgenwaard,3,10,1,398,3,3.3333333333333335
28-9-2017,1005,Kromme Rijn,4,8,0,400,0,0
28-9-2017,1005,Padualaan,5,0,0,401,0,0
28-9-2017,1005,Heidelberglaan,6,10,0,403,0,0
28-9-2017,1005,UMC,7,16,0,404,0,0
28-9-2017,1005,WKZ,8,2,0,405,0,0
29-9-2017,1005,Centraal Station,0,0,20,390,0,0
29-9-2017,1005,Vaartsche Rijn,1,89,18,395,20,4.45
29-9-2017,1005,Galgenwaard,3,1,1,398,0,0
29-9-2017,1005,Kromme Rijn,4,0,0,399,0,0
29-9-2017,1005,Padualaan,5,2,0,401,0,0
29-9-2017,1005,Heidelberglaan,6,5,0,402,0,0
29-9-2017,1005,UMC,7,11,0,404,0,0
29-9-2017,1005,WKZ,8,0,0,405,0,0
1-9-2017,1006,WKZ,0,0,0,399,0,0
1-9-2017,1006,UMC,1,0,0,401,0,0
1-9-2017,1006,Heidelberglaan,2,0,1,402,0,0
1-9-2017,1006,Padualaan,3,0,0,403,1,0.0
1-9-2017,1006,Kromme Rijn,4,0,0,405,1,0.0
1-9-2017,1006,Galgenwaard,5,0,1,407,1,0.0
1-9-2017,1006,Vaartsche Rijn,7,0,2,409,2,0.0
1-9-2017,1006,Centraal Station,8,4,0,413,4,1.0
4-9-2017,1006,WKZ,0,0,0,401,0,0
4-9-2017,1006,UMC,1,0,0,403,0,0
4-9-2017,1006,Heidelberglaan,2,0,4,404,0,0
4-9-2017,1006,Padualaan,3,0,0,406,4,0.0
4-9-2017,1006,Kromme Rijn,4,0,1,408,4,0.0
4-9-2017,1006,Galgenwaard,5,0,1,410,5,0.0
4-9-2017,1006,Vaartsche Rijn,7,0,6,413,6,0.0
4-9-2017,1006,Centraal Station,8,10,0,417,12,0.8333333333333334
5-9-2017,1006,WKZ,0,0,0,400,0,0
5-9-2017,1006,UMC,1,0,0,402,0,0
5-9-2017,1006,Heidelberglaan,2,0,2,403,0,0
5-9-2017,1006,Padualaan,3,0,0,405,2,0.0
5-9-2017,1006,Kromme Rijn,4,0,1,406,2,0.0
5-9-2017,1006,Galgenwaard,5,0,0,408,3,0.0
5-9-2017,1006,Vaartsche Rijn,7,0,6,411,3,0.0
5-9-2017,1006,Centraal Station,8,4,0,414,9,0.4444444444444444
6-9-2017,1006,WKZ,0,0,0,400,0,0
6-9-2017,1006,UMC,1,0,0,402,0,0
6-9-2017,1006,Heidelberglaan,2,0,3,404,0,0
6-9-2017,1006,Padualaan,3,0,0,405,3,0.0
6-9-2017,1006,Kromme Rijn,4,0,0,407,3,0.0
6-9-2017,1006,Galgenwaard,5,0,0,409,3,0.0
6-9-2017,1006,Vaartsche Rijn,7,0,11,412,3,0.0
6-9-2017,1006,Centraal Station,8,9,0,416,14,0.6428571428571429
7-9-2017,1006,WKZ,0,0,0,402,0,0
7-9-2017,1006,UMC,1,0,0,403,0,0
7-9-2017,1006,Heidelberglaan,2,0,4,404,0,0
7-9-2017,1006,Padualaan,3,0,0,405,4,0.0
7-9-2017,1006,Kromme Rijn,4,0,1,407,4,0.0
7-9-2017,1006,Galgenwaard,5,0,1,409,5,0.0
7-9-2017,1006,Vaartsche Rijn,7,0,13,411,6,0.0
7-9-2017,1006,Centraal Station,8,11,0,415,19,0.5789473684210527
8-9-2017,1006,WKZ,0,0,0,399,0,0
8-9-2017,1006,UMC,1,0,0,401,0,0
8-9-2017,1006,Heidelberglaan,2,0,2,402,0,0
8-9-2017,1006,Padualaan,3,0,0,403,2,0.0
8-9-2017,1006,Kromme Rijn,4,0,0,405,2,0.0
8-9-2017,1006,Galgenwaard,5,0,0,406,2,0.0
8-9-2017,1006,Vaartsche Rijn,7,0,13,409,2,0.0
8-9-2017,1006,Centraal Station,8,3,0,412,15,0.2
11-9-2017,1006,WKZ,0,0,0,400,0,0
11-9-2017,1006,UMC,1,0,0,402,0,0
11-9-2017,1006,Heidelberglaan,2,0,3,403,0,0
11-9-2017,1006,Padualaan,3,0,0,405,3,0.0
11-9-2017,1006,Kromme Rijn,4,0,0,406,3,0.0
11-9-2017,1006,Galgenwaard,5,0,1,409,3,0.0
11-9-2017,1006,Vaartsche Rijn,7,0,17,412,4,0.0
11-9-2017,1006,Centraal Station,8,9,0,415,21,0.42857142857142855
12-9-2017,1006,WKZ,0,0,0,399,0,0
12-9-2017,1006,UMC,1,0,0,401,0,0
12-9-2017,1006,Heidelberglaan,2,0,1,402,0,0
12-9-2017,1006,Padualaan,3,0,0,403,1,0.0
12-9-2017,1006,Kromme Rijn,4,0,0,405,1,0.0
12-9-2017,1006,Galgenwaard,5,0,0,407,1,0.0
12-9-2017,1006,Vaartsche Rijn,7,0,18,410,1,0.0
12-9-2017,1006,Centraal Station,8,3,0,414,19,0.15789473684210525
13-9-2017,1006,WKZ,0,0,0,399,0,0
13-9-2017,1006,UMC,1,0,0,400,0,0
13-9-2017,1006,Heidelberglaan,2,0,3,401,0,0
13-9-2017,1006,Padualaan,3,0,0,403,3,0.0
13-9-2017,1006,Kromme Rijn,4,0,0,404,3,0.0
13-9-2017,1006,Galgenwaard,5,0,1,406,3,0.0
13-9-2017,1006,Vaartsche Rijn,7,0,20,409,4,0.0
13-9-2017,1006,Centraal Station,8,7,0,413,24,0.2916666666666667
14-9-2017,1006,WKZ,0,0,0,399,0,0
14-9-2017,1006,UMC,1,0,0,401,0,0
14-9-2017,1006,Heidelberglaan,2,0,1,402,0,0
14-9-2017,1006,Padualaan,3,0,0,403,1,0.0
14-9-2017,1006,Kromme Rijn,4,0,0,404,1,0.0
14-9-2017,1006,Galgenwaard,5,0,0,406,1,0.0
14-9-2017,1006,Vaartsche Rijn,7,0,18,408,1,0.0
14-9-2017,1006,Centraal Station,8,1,0,411,19,0.05263157894736842
15-9-2017,1006,WKZ,0,0,0,400,0,0
15-9-2017,1006,UMC,1,0,0,402,0,0
15-9-2017,1006,Heidelberglaan,2,0,6,403,0,0
15-9-2017,1006,Padualaan,3,0,0,404,6,0.0
15-9-2017,1006,Kromme Rijn,4,0,0,406,6,0.0
15-9-2017,1006,Galgenwaard,5,0,0,407,6,0.0
15-9-2017,1006,Vaartsche Rijn,7,0,20,410,6,0.0
15-9-2017,1006,Centraal Station,8,8,0,414,26,0.3076923076923077
18-9-2017,1006,WKZ,0,0,0,400,0,0
18-9-2017,1006,UMC,1,0,0,402,0,0
18-9-2017,1006,Heidelberglaan,2,0,3,403,0,0
18-9-2017,1006,Padualaan,3,0,0,405,3,0.0
18-9-2017,1006,Kromme Rijn,4,0,1,407,3,0.0
18-9-2017,1006,Galgenwaard,5,0,2,409,4,0.0
18-9-2017,1006,Vaartsche Rijn,7,0,21,412,6,0.0
18-9-2017,1006,Centraal Station,8,8,0,416,27,0.2962962962962963
19-9-2017,1006,WKZ,0,0,0,399,0,0
19-9-2017,1006,UMC,1,0,1,400,0,0
19-9-2017,1006,Heidelberglaan,2,0,5,402,1,0.0
19-9-2017,1006,Padualaan,3,0,0,404,6,0.0
19-9-2017,1006,Kromme Rijn,4,0,1,405,6,0.0
19-9-2017,1006,Galgenwaard,5,1,1,408,7,0.14285714285714285
19-9-2017,1006,Vaartsche Rijn,7,0,22,411,7,0.0
19-9-2017,1006,Centraal Station,8,9,0,415,29,0.3103448275862069
20-9-2017,1006,WKZ,0,0,0,399,0,0
20-9-2017,1006,UMC,1,0,0,400,0,0
20-9-2017,1006,Heidelberglaan,2,0,6,402,0,0
20-9-2017,1006,Padualaan,3,0,0,403,6,0.0
20-9-2017,1006,Kromme Rijn,4,0,0,405,6,0.0
20-9-2017,1006,Galgenwaard,5,0,0,407,6,0.0
20-9-2017,1006,Vaartsche Rijn,7,0,22,410,6,0.0
20-9-2017,1006,Centraal Station,8,8,0,414,28,0.2857142857142857
21-9-2017,1006,WKZ,0,0,0,401,0,0
21-9-2017,1006,UMC,1,0,0,403,0,0
21-9-2017,1006,Heidelberglaan,2,0,4,404,0,0
21-9-2017,1006,Padualaan,3,0,0,406,4,0.0
21-9-2017,1006,Kromme Rijn,4,0,0,407,4,0.0
21-9-2017,1006,Galgenwaard,5,0,0,410,4,0.0
21-9-2017,1006,Vaartsche Rijn,7,0,22,412,4,0.0
21-9-2017,1006,Centraal Station,8,5,0,416,26,0.19230769230769232
22-9-2017,1006,WKZ,0,0,0,399,0,0
22-9-2017,1006,UMC,1,0,0,400,0,0
22-9-2017,1006,Heidelberglaan,2,0,4,402,0,0
22-9-2017,1006,Padualaan,3,0,0,403,4,0.0
22-9-2017,1006,Kromme Rijn,4,0,0,404,4,0.0
22-9-2017,1006,Galgenwaard,5,0,0,406,4,0.0
22-9-2017,1006,Vaartsche Rijn,7,0,21,409,4,0.0
22-9-2017,1006,Centraal Station,8,4,0,413,25,0.16
25-9-2017,1006,WKZ,0,0,0,400,0,0
25-9-2017,1006,UMC,1,0,0,401,0,0
25-9-2017,1006,Heidelberglaan,2,0,3,403,0,0
25-9-2017,1006,Padualaan,3,0,0,404,3,0.0
25-9-2017,1006,Kromme Rijn,4,0,0,405,3,0.0
25-9-2017,1006,Galgenwaard,5,0,0,407,3,0.0
25-9-2017,1006,Vaartsche Rijn,7,0,23,410,3,0.0
25-9-2017,1006,Centraal Station,8,5,0,414,26,0.19230769230769232
27-9-2017,1006,WKZ,0,0,0,395,0,0
27-9-2017,1006,UMC,1,0,0,396,0,0
27-9-2017,1006,Heidelberglaan,2,0,1,397,0,0
27-9-2017,1006,Padualaan,3,0,0,398,1,0.0
27-9-2017,1006,Kromme Rijn,4,0,1,400,1,0.0
27-9-2017,1006,Galgenwaard,5,0,0,404,2,0.0
27-9-2017,1006,Vaartsche Rijn,7,0,26,407,2,0.0
27-9-2017,1006,Centraal Station,8,5,0,410,28,0.17857142857142858
28-9-2017,1006,WKZ,0,0,0,399,0,0
28-9-2017,1006,UMC,1,0,0,400,0,0
28-9-2017,1006,Heidelberglaan,2,0,2,402,0,0
28-9-2017,1006,Padualaan,3,0,1,403,2,0.0
28-9-2017,1006,Kromme Rijn,4,0,2,405,3,0.0
28-9-2017,1006,Galgenwaard,5,1,0,407,5,0.2
28-9-2017,1006,Vaartsche Rijn,7,0,27,410,4,0.0
